x;y;u;v;column;row
0.1379;0.1053;0.1377;0.1007;4;2
0.1724;0.1053;0.1722;0.1017;5;2
0.2069;0.1053;0.2067;0.1026;6;2
0.2414;0.1053;0.2413;0.1035;7;2
0.2759;0.1053;0.2758;0.1042;8;2
0.3103;0.1053;0.3103;0.1048;9;2
0.3448;0.1053;0.3449;0.1052;10;2
0.3793;0.1053;0.3794;0.1055;11;2
0.4138;0.1053;0.4138;0.1056;12;2
0.4483;0.1053;0.4483;0.1057;13;2
0.4828;0.1053;0.4828;0.1056;14;2
0.5172;0.1053;0.5172;0.1055;15;2
0.5517;0.1053;0.5517;0.1053;16;2
0.5862;0.1053;0.5862;0.1052;17;2
0.6207;0.1053;0.6206;0.1051;18;2
0.6552;0.1053;0.6551;0.1051;19;2
0.6897;0.1053;0.6896;0.1052;20;2
0.7241;0.1053;0.7242;0.1053;21;2
0.7586;0.1053;0.7587;0.1055;22;2
0.7931;0.1053;0.7933;0.1058;23;2
0.8276;0.1053;0.8279;0.1060;24;2
0.8621;0.1053;0.8625;0.1061;25;2
0.8966;0.1053;0.8971;0.1061;26;2
0.9310;0.1053;0.9316;0.1058;27;2
0.9655;0.1053;0.9661;0.1050;28;2
1.0000;0.1053;1.0005;0.1036;29;2
0.0000;0.1579;0.0003;0.1516;0;3
0.0345;0.1579;0.0344;0.1517;1;3
0.0690;0.1579;0.0687;0.1522;2;3
0.1034;0.1579;0.1031;0.1529;3;3
0.1379;0.1579;0.1376;0.1539;4;3
0.1724;0.1579;0.1721;0.1548;5;3
0.2069;0.1579;0.2066;0.1557;6;3
0.2414;0.1579;0.2412;0.1565;7;3
0.2759;0.1579;0.2757;0.1572;8;3
0.3103;0.1579;0.3102;0.1578;9;3
0.3448;0.1579;0.3448;0.1581;10;3
0.3793;0.1579;0.3793;0.1584;11;3
0.4138;0.1579;0.4138;0.1585;12;3
0.4483;0.1579;0.4482;0.1585;13;3
0.4828;0.1579;0.4827;0.1584;14;3
0.5172;0.1579;0.5172;0.1582;15;3
0.5517;0.1579;0.5516;0.1581;16;3
0.5862;0.1579;0.5861;0.1580;17;3
0.6207;0.1579;0.6206;0.1579;18;3
0.6552;0.1579;0.6551;0.1579;19;3
0.6897;0.1579;0.6896;0.1579;20;3
0.7241;0.1579;0.7242;0.1581;21;3
0.7586;0.1579;0.7588;0.1582;22;3
0.7931;0.1579;0.7934;0.1584;23;3
0.8276;0.1579;0.8280;0.1585;24;3
0.8621;0.1579;0.8626;0.1586;25;3
0.8966;0.1579;0.8972;0.1584;26;3
0.9310;0.1579;0.9318;0.1578;27;3
0.9655;0.1579;0.9663;0.1567;28;3
1.0000;0.1579;1.0007;0.1550;29;3
0.0000;0.2105;0.0001;0.2047;0;4
0.0345;0.2105;0.0342;0.2048;1;4
0.0690;0.2105;0.0686;0.2053;2;4
0.1034;0.2105;0.1030;0.2061;3;4
0.1379;0.2105;0.1374;0.2070;4;4
0.1724;0.2105;0.1720;0.2080;5;4
0.2069;0.2105;0.2065;0.2088;6;4
0.2414;0.2105;0.2411;0.2096;7;4
0.2759;0.2105;0.2756;0.2103;8;4
0.3103;0.2105;0.3102;0.2108;9;4
0.3448;0.2105;0.3447;0.2111;10;4
0.3793;0.2105;0.3792;0.2113;11;4
0.4138;0.2105;0.4137;0.2114;12;4
0.4483;0.2105;0.4482;0.2113;13;4
0.4828;0.2105;0.4827;0.2112;14;4
0.5172;0.2105;0.5171;0.2111;15;4
0.5517;0.2105;0.5516;0.2110;16;4
0.5862;0.2105;0.5861;0.2108;17;4
0.6207;0.2105;0.6205;0.2108;18;4
0.6552;0.2105;0.6551;0.2107;19;4
0.6897;0.2105;0.6896;0.2108;20;4
0.7241;0.2105;0.7241;0.2109;21;4
0.7586;0.2105;0.7587;0.2110;22;4
0.7931;0.2105;0.7933;0.2111;23;4
0.8276;0.2105;0.8280;0.2112;24;4
0.8621;0.2105;0.8626;0.2111;25;4
0.8966;0.2105;0.8972;0.2107;26;4
0.9310;0.2105;0.9318;0.2100;27;4
0.9655;0.2105;0.9664;0.2086;28;4
1.0000;0.2105;1.0008;0.2065;29;4
0.0000;0.2632;-0.0000;0.2576;0;5
0.0345;0.2632;0.0341;0.2578;1;5
0.0690;0.2632;0.0685;0.2584;2;5
0.1034;0.2632;0.1029;0.2592;3;5
0.1379;0.2632;0.1374;0.2602;4;5
0.1724;0.2632;0.1719;0.2611;5;5
0.2069;0.2632;0.2065;0.2619;6;5
0.2414;0.2632;0.2411;0.2627;7;5
0.2759;0.2632;0.2756;0.2633;8;5
0.3103;0.2632;0.3102;0.2638;9;5
0.3448;0.2632;0.3447;0.2641;10;5
0.3793;0.2632;0.3792;0.2642;11;5
0.4138;0.2632;0.4137;0.2643;12;5
0.4483;0.2632;0.4482;0.2643;13;5
0.4828;0.2632;0.4826;0.2641;14;5
0.5172;0.2632;0.5171;0.2640;15;5
0.5517;0.2632;0.5515;0.2639;16;5
0.5862;0.2632;0.5860;0.2637;17;5
0.6207;0.2632;0.6205;0.2637;18;5
0.6552;0.2632;0.6550;0.2636;19;5
0.6897;0.2632;0.6895;0.2637;20;5
0.7241;0.2632;0.7241;0.2638;21;5
0.7586;0.2632;0.7587;0.2639;22;5
0.7931;0.2632;0.7933;0.2639;23;5
0.8276;0.2632;0.8279;0.2639;24;5
0.8621;0.2632;0.8626;0.2637;25;5
0.8966;0.2632;0.8972;0.2631;26;5
0.9310;0.2632;0.9318;0.2622;27;5
0.9655;0.2632;0.9664;0.2606;28;5
1.0000;0.2632;1.0009;0.2581;29;5
0.0000;0.3158;-0.0001;0.3104;0;6
0.0345;0.3158;0.0341;0.3107;1;6
0.0690;0.3158;0.0685;0.3114;2;6
0.1034;0.3158;0.1029;0.3123;3;6
0.1379;0.3158;0.1374;0.3132;4;6
0.1724;0.3158;0.1720;0.3141;5;6
0.2069;0.3158;0.2065;0.3150;6;6
0.2414;0.3158;0.2411;0.3157;7;6
0.2759;0.3158;0.2756;0.3163;8;6
0.3103;0.3158;0.3102;0.3168;9;6
0.3448;0.3158;0.3447;0.3171;10;6
0.3793;0.3158;0.3792;0.3172;11;6
0.4138;0.3158;0.4137;0.3172;12;6
0.4483;0.3158;0.4481;0.3172;13;6
0.4828;0.3158;0.4826;0.3171;14;6
0.5172;0.3158;0.5170;0.3169;15;6
0.5517;0.3158;0.5515;0.3168;16;6
0.5862;0.3158;0.5860;0.3167;17;6
0.6207;0.3158;0.6204;0.3166;18;6
0.6552;0.3158;0.6549;0.3166;19;6
0.6897;0.3158;0.6895;0.3166;20;6
0.7241;0.3158;0.7240;0.3167;21;6
0.7586;0.3158;0.7586;0.3167;22;6
0.7931;0.3158;0.7933;0.3167;23;6
0.8276;0.3158;0.8279;0.3166;24;6
0.8621;0.3158;0.8626;0.3163;25;6
0.8966;0.3158;0.8972;0.3156;26;6
0.9310;0.3158;0.9318;0.3144;27;6
0.9655;0.3158;0.9664;0.3126;28;6
1.0000;0.3158;1.0009;0.3098;29;6
0.0000;0.3684;-0.0001;0.3630;0;7
0.0345;0.3684;0.0341;0.3635;1;7
0.0690;0.3684;0.0685;0.3643;2;7
0.1034;0.3684;0.1030;0.3652;3;7
0.1379;0.3684;0.1375;0.3662;4;7
0.1724;0.3684;0.1720;0.3672;5;7
0.2069;0.3684;0.2066;0.3680;6;7
0.2414;0.3684;0.2411;0.3687;7;7
0.2759;0.3684;0.2757;0.3693;8;7
0.3103;0.3684;0.3102;0.3697;9;7
0.3448;0.3684;0.3447;0.3700;10;7
0.3793;0.3684;0.3792;0.3702;11;7
0.4138;0.3684;0.4137;0.3702;12;7
0.4483;0.3684;0.4481;0.3701;13;7
0.4828;0.3684;0.4826;0.3700;14;7
0.5172;0.3684;0.5170;0.3698;15;7
0.5517;0.3684;0.5515;0.3697;16;7
0.5862;0.3684;0.5859;0.3696;17;7
0.6207;0.3684;0.6204;0.3695;18;7
0.6552;0.3684;0.6549;0.3695;19;7
0.6897;0.3684;0.6894;0.3695;20;7
0.7241;0.3684;0.7240;0.3695;21;7
0.7586;0.3684;0.7586;0.3696;22;7
0.7931;0.3684;0.7932;0.3695;23;7
0.8276;0.3684;0.8278;0.3693;24;7
0.8621;0.3684;0.8625;0.3689;25;7
0.8966;0.3684;0.8972;0.3680;26;7
0.9310;0.3684;0.9318;0.3667;27;7
0.9655;0.3684;0.9664;0.3645;28;7
1.0000;0.3684;1.0009;0.3615;29;7
0.0000;0.4211;-0.0000;0.4155;0;8
0.0345;0.4211;0.0342;0.4162;1;8
0.0690;0.4211;0.0686;0.4171;2;8
0.1034;0.4211;0.1030;0.4181;3;8
0.1379;0.4211;0.1376;0.4191;4;8
0.1724;0.4211;0.1721;0.4201;5;8
0.2069;0.4211;0.2067;0.4210;6;8
0.2414;0.4211;0.2412;0.4217;7;8
0.2759;0.4211;0.2758;0.4223;8;8
0.3103;0.4211;0.3103;0.4227;9;8
0.3448;0.4211;0.3448;0.4229;10;8
0.3793;0.4211;0.3793;0.4231;11;8
0.4138;0.4211;0.4137;0.4231;12;8
0.4483;0.4211;0.4482;0.4230;13;8
0.4828;0.4211;0.4826;0.4229;14;8
0.5172;0.4211;0.5170;0.4227;15;8
0.5517;0.4211;0.5514;0.4226;16;8
0.5862;0.4211;0.5859;0.4225;17;8
0.6207;0.4211;0.6204;0.4224;18;8
0.6552;0.4211;0.6548;0.4224;19;8
0.6897;0.4211;0.6894;0.4224;20;8
0.7241;0.4211;0.7239;0.4224;21;8
0.7586;0.4211;0.7585;0.4224;22;8
0.7931;0.4211;0.7931;0.4223;23;8
0.8276;0.4211;0.8278;0.4220;24;8
0.8621;0.4211;0.8624;0.4215;25;8
0.8966;0.4211;0.8971;0.4205;26;8
0.9310;0.4211;0.9317;0.4189;27;8
0.9655;0.4211;0.9663;0.4166;28;8
1.0000;0.4211;1.0008;0.4132;29;8
0.0000;0.4737;0.0001;0.4678;0;9
0.0345;0.4737;0.0343;0.4687;1;9
0.0690;0.4737;0.0687;0.4697;2;9
0.1034;0.4737;0.1032;0.4708;3;9
0.1379;0.4737;0.1377;0.4720;4;9
0.1724;0.4737;0.1722;0.4730;5;9
0.2069;0.4737;0.2068;0.4739;6;9
0.2414;0.4737;0.2413;0.4746;7;9
0.2759;0.4737;0.2758;0.4752;8;9
0.3103;0.4737;0.3104;0.4756;9;9
0.3448;0.4737;0.3448;0.4758;10;9
0.3793;0.4737;0.3793;0.4759;11;9
0.4138;0.4737;0.4137;0.4759;12;9
0.4483;0.4737;0.4482;0.4759;13;9
0.4828;0.4737;0.4826;0.4757;14;9
0.5172;0.4737;0.5170;0.4756;15;9
0.5517;0.4737;0.5514;0.4754;16;9
0.5862;0.4737;0.5859;0.4753;17;9
0.6207;0.4737;0.6203;0.4752;18;9
0.6552;0.4737;0.6548;0.4752;19;9
0.6897;0.4737;0.6893;0.4752;20;9
0.7241;0.4737;0.7239;0.4752;21;9
0.7586;0.4737;0.7584;0.4752;22;9
0.7931;0.4737;0.7931;0.4750;23;9
0.8276;0.4737;0.8277;0.4747;24;9
0.8621;0.4737;0.8624;0.4740;25;9
0.8966;0.4737;0.8970;0.4729;26;9
0.9310;0.4737;0.9317;0.4711;27;9
0.9655;0.4737;0.9663;0.4686;28;9
1.0000;0.4737;1.0008;0.4649;29;9
0.0000;0.5263;0.0002;0.5201;0;10
0.0345;0.5263;0.0344;0.5211;1;10
0.0690;0.5263;0.0688;0.5223;2;10
0.1034;0.5263;0.1033;0.5235;3;10
0.1379;0.5263;0.1378;0.5247;4;10
0.1724;0.5263;0.1723;0.5258;5;10
0.2069;0.5263;0.2069;0.5267;6;10
0.2414;0.5263;0.2414;0.5275;7;10
0.2759;0.5263;0.2759;0.5281;8;10
0.3103;0.5263;0.3104;0.5285;9;10
0.3448;0.5263;0.3449;0.5287;10;10
0.3793;0.5263;0.3794;0.5288;11;10
0.4138;0.5263;0.4138;0.5288;12;10
0.4483;0.5263;0.4482;0.5287;13;10
0.4828;0.5263;0.4826;0.5285;14;10
0.5172;0.5263;0.5170;0.5284;15;10
0.5517;0.5263;0.5514;0.5282;16;10
0.5862;0.5263;0.5858;0.5281;17;10
0.6207;0.5263;0.6203;0.5280;18;10
0.6552;0.5263;0.6547;0.5280;19;10
0.6897;0.5263;0.6893;0.5280;20;10
0.7241;0.5263;0.7238;0.5280;21;10
0.7586;0.5263;0.7584;0.5279;22;10
0.7931;0.5263;0.7930;0.5277;23;10
0.8276;0.5263;0.8276;0.5273;24;10
0.8621;0.5263;0.8623;0.5265;25;10
0.8966;0.5263;0.8969;0.5253;26;10
0.9310;0.5263;0.9316;0.5234;27;10
0.9655;0.5263;0.9662;0.5206;28;10
1.0000;0.5263;1.0007;0.5166;29;10
0.0000;0.5789;0.0003;0.5722;0;11
0.0345;0.5789;0.0346;0.5734;1;11
0.0690;0.5789;0.0689;0.5748;2;11
0.1034;0.5789;0.1034;0.5761;3;11
0.1379;0.5789;0.1379;0.5774;4;11
0.1724;0.5789;0.1724;0.5786;5;11
0.2069;0.5789;0.2070;0.5795;6;11
0.2414;0.5789;0.2415;0.5803;7;11
0.2759;0.5789;0.2760;0.5809;8;11
0.3103;0.5789;0.3105;0.5813;9;11
0.3448;0.5789;0.3450;0.5815;10;11
0.3793;0.5789;0.3794;0.5816;11;11
0.4138;0.5789;0.4138;0.5815;12;11
0.4483;0.5789;0.4482;0.5814;13;11
0.4828;0.5789;0.4826;0.5813;14;11
0.5172;0.5789;0.5170;0.5811;15;11
0.5517;0.5789;0.5514;0.5809;16;11
0.5862;0.5789;0.5858;0.5808;17;11
0.6207;0.5789;0.6202;0.5807;18;11
0.6552;0.5789;0.6547;0.5807;19;11
0.6897;0.5789;0.6892;0.5807;20;11
0.7241;0.5789;0.7237;0.5807;21;11
0.7586;0.5789;0.7583;0.5806;22;11
0.7931;0.5789;0.7929;0.5803;23;11
0.8276;0.5789;0.8276;0.5799;24;11
0.8621;0.5789;0.8622;0.5790;25;11
0.8966;0.5789;0.8969;0.5777;26;11
0.9310;0.5789;0.9315;0.5756;27;11
0.9655;0.5789;0.9661;0.5726;28;11
1.0000;0.5789;1.0007;0.5683;29;11
0.0000;0.6316;0.0004;0.6242;0;12
0.0345;0.6316;0.0347;0.6256;1;12
0.0690;0.6316;0.0691;0.6272;2;12
0.1034;0.6316;0.1035;0.6287;3;12
0.1379;0.6316;0.1380;0.6300;4;12
0.1724;0.6316;0.1726;0.6312;5;12
0.2069;0.6316;0.2071;0.6322;6;12
0.2414;0.6316;0.2416;0.6330;7;12
0.2759;0.6316;0.2761;0.6336;8;12
0.3103;0.6316;0.3106;0.6340;9;12
0.3448;0.6316;0.3450;0.6342;10;12
0.3793;0.6316;0.3795;0.6343;11;12
0.4138;0.6316;0.4139;0.6342;12;12
0.4483;0.6316;0.4482;0.6341;13;12
0.4828;0.6316;0.4826;0.6340;14;12
0.5172;0.6316;0.5170;0.6338;15;12
0.5517;0.6316;0.5514;0.6336;16;12
0.5862;0.6316;0.5858;0.6335;17;12
0.6207;0.6316;0.6202;0.6334;18;12
0.6552;0.6316;0.6547;0.6334;19;12
0.6897;0.6316;0.6892;0.6334;20;12
0.7241;0.6316;0.7237;0.6333;21;12
0.7586;0.6316;0.7583;0.6332;22;12
0.7931;0.6316;0.7929;0.6329;23;12
0.8276;0.6316;0.8275;0.6324;24;12
0.8621;0.6316;0.8622;0.6315;25;12
0.8966;0.6316;0.8968;0.6300;26;12
0.9310;0.6316;0.9315;0.6278;27;12
0.9655;0.6316;0.9661;0.6246;28;12
1.0000;0.6316;1.0006;0.6201;29;12
0.0000;0.6842;0.0005;0.6760;0;13
0.0345;0.6842;0.0348;0.6778;1;13
0.0690;0.6842;0.0692;0.6795;2;13
0.1034;0.6842;0.1036;0.6811;3;13
0.1379;0.6842;0.1381;0.6826;4;13
0.1724;0.6842;0.1727;0.6839;5;13
0.2069;0.6842;0.2072;0.6849;6;13
0.2414;0.6842;0.2417;0.6857;7;13
0.2759;0.6842;0.2762;0.6863;8;13
0.3103;0.6842;0.3106;0.6867;9;13
0.3448;0.6842;0.3451;0.6869;10;13
0.3793;0.6842;0.3795;0.6870;11;13
0.4138;0.6842;0.4139;0.6869;12;13
0.4483;0.6842;0.4483;0.6868;13;13
0.4828;0.6842;0.4826;0.6866;14;13
0.5172;0.6842;0.5170;0.6864;15;13
0.5517;0.6842;0.5514;0.6863;16;13
0.5862;0.6842;0.5858;0.6861;17;13
0.6207;0.6842;0.6202;0.6860;18;13
0.6552;0.6842;0.6546;0.6860;19;13
0.6897;0.6842;0.6891;0.6860;20;13
0.7241;0.6842;0.7236;0.6859;21;13
0.7586;0.6842;0.7582;0.6858;22;13
0.7931;0.6842;0.7928;0.6855;23;13
0.8276;0.6842;0.8274;0.6849;24;13
0.8621;0.6842;0.8621;0.6840;25;13
0.8966;0.6842;0.8968;0.6824;26;13
0.9310;0.6842;0.9314;0.6800;27;13
0.9655;0.6842;0.9660;0.6766;28;13
1.0000;0.6842;1.0006;0.6720;29;13
0.0000;0.7368;0.0006;0.7278;0;14
0.0345;0.7368;0.0349;0.7298;1;14
0.0690;0.7368;0.0693;0.7317;2;14
0.1034;0.7368;0.1037;0.7335;3;14
0.1379;0.7368;0.1382;0.7351;4;14
0.1724;0.7368;0.1727;0.7364;5;14
0.2069;0.7368;0.2072;0.7375;6;14
0.2414;0.7368;0.2417;0.7384;7;14
0.2759;0.7368;0.2762;0.7390;8;14
0.3103;0.7368;0.3107;0.7394;9;14
0.3448;0.7368;0.3451;0.7395;10;14
0.3793;0.7368;0.3795;0.7396;11;14
0.4138;0.7368;0.4139;0.7395;12;14
0.4483;0.7368;0.4483;0.7394;13;14
0.4828;0.7368;0.4826;0.7392;14;14
0.5172;0.7368;0.5170;0.7390;15;14
0.5517;0.7368;0.5514;0.7388;16;14
0.5862;0.7368;0.5857;0.7387;17;14
0.6207;0.7368;0.6202;0.7386;18;14
0.6552;0.7368;0.6546;0.7386;19;14
0.6897;0.7368;0.6891;0.7386;20;14
0.7241;0.7368;0.7236;0.7385;21;14
0.7586;0.7368;0.7582;0.7384;22;14
0.7931;0.7368;0.7928;0.7381;23;14
0.8276;0.7368;0.8274;0.7375;24;14
0.8621;0.7368;0.8621;0.7364;25;14
0.8966;0.7368;0.8967;0.7348;26;14
0.9310;0.7368;0.9314;0.7323;27;14
0.9655;0.7368;0.9660;0.7288;28;14
1.0000;0.7368;1.0006;0.7239;29;14
0.0000;0.7895;0.0007;0.7795;0;15
0.0345;0.7895;0.0349;0.7817;1;15
0.0690;0.7895;0.0693;0.7839;2;15
0.1034;0.7895;0.1038;0.7858;3;15
0.1379;0.7895;0.1383;0.7875;4;15
0.1724;0.7895;0.1728;0.7889;5;15
0.2069;0.7895;0.2073;0.7901;6;15
0.2414;0.7895;0.2418;0.7909;7;15
0.2759;0.7895;0.2763;0.7915;8;15
0.3103;0.7895;0.3107;0.7919;9;15
0.3448;0.7895;0.3451;0.7921;10;15
0.3793;0.7895;0.3795;0.7921;11;15
0.4138;0.7895;0.4139;0.7921;12;15
0.4483;0.7895;0.4483;0.7919;13;15
0.4828;0.7895;0.4826;0.7917;14;15
0.5172;0.7895;0.5170;0.7915;15;15
0.5517;0.7895;0.5513;0.7913;16;15
0.5862;0.7895;0.5857;0.7912;17;15
0.6207;0.7895;0.6201;0.7911;18;15
0.6552;0.7895;0.6546;0.7911;19;15
0.6897;0.7895;0.6891;0.7911;20;15
0.7241;0.7895;0.7236;0.7911;21;15
0.7586;0.7895;0.7582;0.7909;22;15
0.7931;0.7895;0.7928;0.7906;23;15
0.8276;0.7895;0.8274;0.7900;24;15
0.8621;0.7895;0.8621;0.7889;25;15
0.8966;0.7895;0.8967;0.7872;26;15
0.9310;0.7895;0.9314;0.7846;27;15
0.9655;0.7895;0.9660;0.7810;28;15
1.0000;0.7895;1.0006;0.7759;29;15
0.0000;0.8421;0.0007;0.8311;0;16
0.0345;0.8421;0.0350;0.8336;1;16
0.0690;0.8421;0.0694;0.8359;2;16
0.1034;0.8421;0.1038;0.8380;3;16
0.1379;0.8421;0.1383;0.8398;4;16
0.1724;0.8421;0.1728;0.8413;5;16
0.2069;0.8421;0.2073;0.8425;6;16
0.2414;0.8421;0.2418;0.8434;7;16
0.2759;0.8421;0.2763;0.8441;8;16
0.3103;0.8421;0.3107;0.8444;9;16
0.3448;0.8421;0.3451;0.8446;10;16
0.3793;0.8421;0.3795;0.8446;11;16
0.4138;0.8421;0.4139;0.8445;12;16
0.4483;0.8421;0.4483;0.8444;13;16
0.4828;0.8421;0.4826;0.8441;14;16
0.5172;0.8421;0.5170;0.8439;15;16
0.5517;0.8421;0.5513;0.8438;16;16
0.5862;0.8421;0.5857;0.8437;17;16
0.6207;0.8421;0.6201;0.8436;18;16
0.6552;0.8421;0.6546;0.8436;19;16
0.6897;0.8421;0.6891;0.8436;20;16
0.7241;0.8421;0.7236;0.8436;21;16
0.7586;0.8421;0.7582;0.8435;22;16
0.7931;0.8421;0.7928;0.8431;23;16
0.8276;0.8421;0.8274;0.8425;24;16
0.8621;0.8421;0.8621;0.8414;25;16
0.8966;0.8421;0.8968;0.8397;26;16
0.9310;0.8421;0.9314;0.8370;27;16
0.9655;0.8421;0.9661;0.8333;28;16
1.0000;0.8421;1.0006;0.8281;29;16
0.0000;0.8947;0.0007;0.8825;0;17
0.0345;0.8947;0.0350;0.8853;1;17
0.0690;0.8947;0.0694;0.8879;2;17
0.1034;0.8947;0.1038;0.8901;3;17
0.1379;0.8947;0.1383;0.8921;4;17
0.1724;0.8947;0.1728;0.8937;5;17
0.2069;0.8947;0.2073;0.8949;6;17
0.2414;0.8947;0.2418;0.8958;7;17
0.2759;0.8947;0.2763;0.8965;8;17
0.3103;0.8947;0.3107;0.8969;9;17
0.3448;0.8947;0.3451;0.8970;10;17
0.3793;0.8947;0.3795;0.8970;11;17
0.4138;0.8947;0.4139;0.8969;12;17
0.4483;0.8947;0.4483;0.8967;13;17
0.4828;0.8947;0.4826;0.8965;14;17
0.5172;0.8947;0.5170;0.8963;15;17
0.5517;0.8947;0.5513;0.8962;16;17
0.5862;0.8947;0.5857;0.8961;17;17
0.6207;0.8947;0.6201;0.8960;18;17
0.6552;0.8947;0.6546;0.8960;19;17
0.6897;0.8947;0.6891;0.8961;20;17
0.7241;0.8947;0.7236;0.8961;21;17
0.7586;0.8947;0.7582;0.8960;22;17
0.7931;0.8947;0.7928;0.8957;23;17
0.8276;0.8947;0.8275;0.8951;24;17
0.8621;0.8947;0.8622;0.8940;25;17
0.8966;0.8947;0.8968;0.8922;26;17
0.9310;0.8947;0.9315;0.8895;27;17
0.9655;0.8947;0.9662;0.8857;28;17
1.0000;0.8947;1.0008;0.8804;29;17
0.0000;0.9474;0.0007;0.9338;0;18
0.0345;0.9474;0.0349;0.9369;1;18
0.0690;0.9474;0.0693;0.9397;2;18
0.1034;0.9474;0.1038;0.9421;3;18
0.1379;0.9474;0.1383;0.9442;4;18
0.1724;0.9474;0.1728;0.9459;5;18
0.2069;0.9474;0.2073;0.9472;6;18
0.2414;0.9474;0.2418;0.9482;7;18
0.2759;0.9474;0.2763;0.9488;8;18
0.3103;0.9474;0.3107;0.9492;9;18
0.3448;0.9474;0.3451;0.9494;10;18
0.3793;0.9474;0.3795;0.9494;11;18
0.4138;0.9474;0.4139;0.9492;12;18
0.4483;0.9474;0.4483;0.9491;13;18
0.4828;0.9474;0.4826;0.9488;14;18
0.5172;0.9474;0.5170;0.9486;15;18
0.5517;0.9474;0.5514;0.9485;16;18
0.5862;0.9474;0.5857;0.9484;17;18
0.6207;0.9474;0.6202;0.9484;18;18
0.6552;0.9474;0.6546;0.9484;19;18
0.6897;0.9474;0.6891;0.9485;20;18
0.7241;0.9474;0.7237;0.9486;21;18
0.7586;0.9474;0.7583;0.9485;22;18
0.7931;0.9474;0.7929;0.9483;23;18
0.8276;0.9474;0.8276;0.9477;24;18
0.8621;0.9474;0.8623;0.9466;25;18
0.8966;0.9474;0.8970;0.9448;26;18
0.9310;0.9474;0.9317;0.9422;27;18
0.9655;0.9474;0.9663;0.9383;28;18
1.0000;0.9474;1.0009;0.9329;29;18
0.0000;1.0000;0.0006;0.9850;0;19
0.0345;1.0000;0.0349;0.9884;1;19
0.0690;1.0000;0.0693;0.9914;2;19
0.1034;1.0000;0.1037;0.9940;3;19
0.1379;1.0000;0.1382;0.9962;4;19
0.1724;1.0000;0.1728;0.9980;5;19
0.2069;1.0000;0.2073;0.9994;6;19
0.2414;1.0000;0.2418;1.0004;7;19
0.2759;1.0000;0.2762;1.0010;8;19
0.3103;1.0000;0.3107;1.0014;9;19
0.3448;1.0000;0.3451;1.0016;10;19
